customer_id,row_index,full_name,age,gender,city,education,employment_status,annual_income_try,credit_score,tenure_months,monthly_spend_try,support_calls_90d,contract_type,payment_method,signup_date,last_login_days_ago,marketing_consent,device_type,churn
CUS-101185,1186,Can Koç,29,,İzmir,Lisans,,,,,1954,1,,kredi karti,2022-01-01,7,Evet,Tablet,0
CUS-102117,2118,Merve Öz,53,Female,Bursa,lisans ,Öğrenci,79355,650,34,1047,5,aylik,otomatik odeme,2019-09-14,5,0,Tablet,1
CUS-101964,1965,Derya Koç,46,Erkek,BURSA,Yüksek Lisans,Self-employed,15782,654,6,1835,0,Taahhütsüz,Nakit,2022-10-17,2,Hayır,web ,0
CUS-101250,1251,Burak Şahin,45,Male,Izmir,Ön Lisans,Öğrenci,54096,632,18,479,0,Aylık,EFT,,5,1,Android,0
CUS-100288,289,Burak Aydın,52,erkek,ankara ,lise,Yarı Zamanlı,38741,554,83,2611,2,Taahhütsüz,Nakit,2025-02-05,5,EVET,Web,0
CUS-101687,1688,Zeynep Şahin,33,Kadın,Antalya,Doktora,İşsiz,48267,586,120,1187,3,2 Yıllık,Otomatik Ödeme,2023-02-16,6,Yes,iOS,0
CUS-100295,296,Merve Kurt,40,erkek,Ankara,Ön Lisans,,74869,630,60,3152,1,Taahhütsüz,Otomatik Ödeme,2021-01-21,2,hayir,web ,0
CUS-100675,676,Emre Öz,32,Kadın,antalya,Ön Lisans,Tam Zamanlı,28071,691,109,1555,0,24 AY,otomatik odeme,2023-07-23,22,1,IOS,0
CUS-100634,635,Emre Çelik,67,KADIN,istanbul,Lisans,Tam Zamanlı,103710,872,70,,5,aylik,Banka Havalesi,2020-09-02,1,No,iOS,1
CUS-100059,60,Elif Öz,55,erkek,ISTANBUL,Ön Lisans,Emekli,33010,613,6,50,5,24 AY,Nakit,2020-04-13,7,1,Android,0
CUS-100760,761,Elif Aydın,34,KADIN,,Doktora,tam zamanli,60978,794,87,1647,2,2 Yıllık,Otomatik Ödeme,2018-01-01,5,1,android,0
CUS-101548,1549,Emre Öz,56,erkek,Konya,Bilinmiyor,,47202,669,22,2214,1,1 Yıllık,Otomatik Ödeme,2023-04-10,21,Yes,Android,0
CUS-100782,783,Emre Koç,22,Erkek,istanbul,lise,tam zamanli,18687,600,19,816,0,Taahhütsüz,Otomatik Ödeme,2021-05-21,14,EVET,Android,0
CUS-101770,1771,Mehmet Demir,49,Belirtmek istemiyor,İstanbul,Ön Lisans,Tam Zamanlı,28441,684,46,1833,0,12 ay,kredi karti,2020-06-06,15,1,web ,0
CUS-100169,170,Elif Arslan,31,Male,Antalya,lise,Emekli,105977,744,47,,0,Aylık,Kredi Kartı,2020-06-02,,hayir,Tablet,0
CUS-102123,2124,Derya Koç,8,Male,istanbul,Lisans,Part-time,16367,670,70,383,2,12 ay,PayPal,2017-07-26,7,Yes,web ,0
CUS-101585,1586,Mehmet Arslan,16,kadın,ISTANBUL,Lise,,30768,690,8,82,0,12 ay,otomatik odeme,2018-09-14,2,EVET,android,0
CUS-100276,277,Merve Koç,27,kadın,Ankara,Ön Lisans,Tam Zamanlı,,559,96,1287,0,Taahhütsüz,Otomatik Ödeme,2020-09-08,5,No,web ,0
CUS-101141,1142,Emre Şahin,20,kadın,antalya,Ön Lisans,Yarı Zamanlı,18430,9999,83,1081,3,2 Yıllık,Nakit,2018-04-02,,0,Unknown,0
CUS-101533,1534,Derya Kaya,,Kadın,Adana,lise,tam zamanli,67698,569,1,3752,2,24 AY,kredi karti,2023-03-23,3,No,iOS,0
CUS-100497,498,Elif Koç,27,Diğer,,lise,Emekli,10697,565,118,729,2,Taahhütsüz,Otomatik Ödeme,,,hayir,web ,0
CUS-101180,1181,Ali Aydın,43,erkek,Gaziantep,Lise,Tam Zamanlı,26225,512,115,970,3,Taahhütsüz,Kredi Kartı,2023-06-15,,1,iOS,0
CUS-102066,2067,Elif Aydın,28,kadın,BURSA,Lisans,Yarı Zamanlı,21710,480,47,2219,0,2 Yıllık,Nakit,2022-01-21,14,EVET,Unknown,0
CUS-101784,1785,Ali Şahin,45,Erkek,Konya,,İşsiz,17777,506,100,864,1,12 ay,EFT,2020-11-26,5,No,web ,0
CUS-102070,2071,Emre Demir,40,,istanbul,lisans ,Self-employed,149860,860,,1798,1,2 Yıllık,kredi karti,2018-08-15,5,Evet,Unknown,0
CUS-101738,1739,Can Öz,14,KADIN,Antalya,Yüksek Lisans,Tam Zamanlı,21644,732,98,1100,1,Aylık,,2025-06-16,7,Evet,iOS,0
CUS-101703,1704,Merve Şahin,58,KADIN,Konya,lise,Serbest,,624,48,1302,2,1 Yıllık,PayPal,not_a_date,4,Yes,Unknown,0
CUS-101164,1165,Burak Aydın,36,KADIN,ankara ,Ön Lisans,,35904,702,35,1837,0,2 Yıllık,,18/01/2025,10,No,web ,0
CUS-100657,658,Can Arslan,64,Belirtmek istemiyor,Gaziantep,Yüksek Lisans,Öğrenci,,712,105,861,0,2 Yıllık,,2017-05-20,5,0,web ,0
CUS-101560,1561,Zeynep Kaya,47,erkek,Antalya,Y. Lisans,tam zamanli,29359,539,8,1247,0,Taahhütsüz,PayPal,2020-06-19,,0,Android,0
CUS-101310,1311,Emre Kaya,50,Erkek,Antalya,Yüksek Lisans,Öğrenci,15602,686,119,2386,3,Aylık,Kredi Kartı,not_a_date,4,Yes,Android,0
CUS-101046,1047,Merve Çelik,33,KADIN,İzmir,Y. Lisans,Yarı Zamanlı,31529,606,61,3031,1,aylik,kredi karti,2023-12-18,,Evet,android,0
CUS-102028,2029,Ali Çelik,22,Diğer,Antalya,Bilinmiyor,İşsiz,43549,715,76,320,1,aylik,otomatik odeme,2019-08-17,12,Hayır,Web,0
CUS-101474,1475,Derya Aydın,43,Male,Adana,Lisans,Part-time,47352,698,56,,3,2 Yıllık,kredi karti,2024-12-19,7,Evet,Unknown,0
CUS-101138,1139,Burak Öz,46,Diğer,Unknown,lisans ,Emekli,30497,529,27,1749,0,24 AY,,2019-07-18,3,Evet,Tablet,0
CUS-102101,2102,Emre Çelik,,KADIN,Gaziantep,lise,Tam Zamanlı,63460,596,23,2115,0,Taahhütsüz,kredi karti,2020-01-18,2,EVET,web ,0
CUS-100005,6,Elif Demir,68,KADIN,Bursa,Y. Lisans,Tam Zamanlı,31816,482,17,1273,3,12 ay,Kredi Kartı,2022-02-19,5,No,android,1
CUS-100957,958,Burak Şahin,37,erkek,İzmir,lisans ,tam zamanli,30171,627,10,2067,0,1 Yıllık,Banka Havalesi,2023-02-03,3,Hayır,Web,1
CUS-101354,1355,Elif Arslan,14,Belirtmek istemiyor,ankara ,lisans ,tam zamanli,44150,668,16,762,0,1 Yıllık,Nakit,2024-10-21,,Evet,Android,0
CUS-101934,1935,Mehmet Yılmaz,57,kadın,Konya,lisans ,Öğrenci,24024,,22,1996,1,24 AY,otomatik odeme,2024-12-06,7,0,android,0
CUS-100128,129,Derya Koç,37,,Bursa,Yüksek Lisans,Tam Zamanlı,30658,626,56,1045,0,1 Yıllık,kredi karti,2017-02-06,3,1,android,0
CUS-100344,345,Ali Kurt,30,KADIN,Konya,lisans ,Part-time,27056,639,89,50,0,aylik,Kredi Kartı,2025-04-23,12,Evet,,0
CUS-101066,1067,Zeynep Çelik,33,Male,Unknown,Y. Lisans,,32031,732,41,853,0,24 AY,PayPal,2018-09-09,11,Yes,Unknown,0
CUS-101293,1294,Zeynep Kaya,48,kadın,,,Tam Zamanlı,25794,734,14,1493,1,,EFT,2020-10-15,2,hayir,iOS,0
CUS-100023,24,Elif Kurt,39,Diğer,İzmir,Ön Lisans,tam zamanli,24790,711,28,1290,4,aylik,Otomatik Ödeme,2018-06-07,32,No,Web,1
CUS-100612,613,Emre Aydın,46,Diğer,Konya,Yüksek Lisans,Öğrenci,26231,722,116,525,1,Aylık,kredi karti,2021-01-28,3,0,iOS,0
CUS-101006,1007,Emre Koç,43,Kadın,Adana,,Emekli,72741,702,46,2218,1,aylik,Banka Havalesi,2021-09-20,1,1,iOS,0
CUS-101468,1469,Mehmet Kaya,42,kadın,Unknown,lisans ,Serbest,17662,711,,2023,1,Aylık,Banka Havalesi,2018-12-23,12,No,web ,0
CUS-100906,907,Mehmet Kaya,29,Diğer,Antalya,Lise,Part-time,49233,597,92,1000,0,1 Yıllık,Nakit,2024-11-03,3,0,,0
CUS-100447,448,Burak Aydın,46,Diğer,istanbul,Y. Lisans,Part-time,53713,617,18,2250,7,12 ay,Banka Havalesi,2022-09-03,11,Evet,Unknown,0
CUS-100877,878,Elif Yılmaz,44,Diğer,Unknown,lisans ,Öğrenci,59003,,22,1401,2,Taahhütsüz,Banka Havalesi,2017-08-15,3,Yes,Android,0
CUS-101745,1746,Emre Koç,47,Male,Adana,Lise,İşsiz,27172,742,,,0,Taahhütsüz,Kredi Kartı,2021-01-08,7,No,iOS,0
CUS-100559,560,Derya Koç,23,kadın,,Lisans,Öğrenci,28512,517,102,50,2,Aylık,,2023-11-03,4,Evet,Tablet,1
CUS-101398,1399,Emre Yılmaz,44,Male,Unknown,Lise,,37521,474,67,1803,1,Taahhütsüz,Otomatik Ödeme,2022-07-10,5,hayir,Web,0
CUS-101713,1714,Zeynep Aydın,10,kadın,BURSA,lisans ,tam zamanli,18703,610,30,2267,2,,Otomatik Ödeme,2022-01-26,7,hayir,Android,1
CUS-101190,1191,Ali Kaya,48,Kadın,ISTANBUL,Bilinmiyor,Emekli,46151,638,61,1302,2,aylik,otomatik odeme,2021-01-02,3,No,Web,1
CUS-101838,1839,Ali Arslan,37,Diğer,İstanbul,Lise,Self-employed,29743,696,86,,4,aylik,Otomatik Ödeme,2019-03-22,18,hayir,android,0
CUS-100255,256,Merve Öz,28,Female,Gaziantep,Yüksek Lisans,tam zamanli,44856,770,33,1455,1,2 Yıllık,kredi karti,2021-04-25,9,Hayır,Tablet,0
CUS-102053,2054,Mehmet Demir,47,Belirtmek istemiyor,İstanbul,lise,Serbest,22531,,75,1503,1,Taahhütsüz,Banka Havalesi,2022-02-13,14,hayir,Tablet,0
CUS-101957,1958,Elif Öz,50,erkek,Adana,lise,Öğrenci,28010,738,86,1595,0,aylik,Nakit,2021-10-21,,Hayır,web ,0
CUS-101065,1066,Elif Şahin,39,Diğer,İstanbul,Y. Lisans,Emekli,23165,671,67,437,3,Taahhütsüz,Nakit,2022-05-25,2,1,android,0
CUS-100986,987,Elif Kurt,41,KADIN,Izmir,Lise,Emekli,62854,,113,738,,Taahhütsüz,Banka Havalesi,2017-10-08,11,hayir,web ,0
CUS-100610,611,Elif Aydın,14,Belirtmek istemiyor,İzmir,lise,Tam Zamanlı,106366,,75,2411,3,Aylık,Kredi Kartı,2019-04-13,6,Yes,Web,0
CUS-101625,1626,Zeynep Aydın,47,Diğer,antalya,lise,Serbest,57517,577,121,1597,1,Aylık,PayPal,2020-12-07,6,Yes,IOS,0
CUS-100224,225,Burak Şahin,47,erkek,BURSA,Ön Lisans,tam zamanli,37040,769,94,1246,1,1 Yıllık,EFT,2020-02-22,,EVET,Unknown,0
CUS-100806,807,Can Şahin,19,,istanbul,Doktora,Tam Zamanlı,26294,647,3,1356,3,aylik,,2018-08-11,3,Yes,Tablet,1
CUS-101411,1412,Elif Çelik,33,Female,Adana,Yüksek Lisans,Serbest,18055,,,1098,0,2 Yıllık,,2019-07-07,16,1,IOS,0
CUS-100076,77,Merve Aydın,52,Erkek,Adana,lisans ,Öğrenci,,679,76,857,5,24 AY,kredi karti,2018-07-16,10,No,Web,0
CUS-100534,535,Elif Demir,63,erkek,İzmir,Bilinmiyor,Öğrenci,55693,770,117,1797,0,24 AY,PayPal,2021-12-02,12,hayir,web ,0
CUS-101788,1789,Ali Yılmaz,26,Female,Izmir,Bilinmiyor,tam zamanli,39055,724,66,92880,2,Taahhütsüz,Otomatik Ödeme,2019-04-20,11,Evet,Tablet,0
CUS-102000,2001,Merve Demir,46,Kadın,ankara ,Bilinmiyor,Self-employed,13156,528,103,2103,2,,otomatik odeme,2018-02-04,10,Hayır,android,0
CUS-100759,760,Emre Öz,32,Erkek,ISTANBUL,Ön Lisans,Tam Zamanlı,29156,533,36,1366,1,24 AY,EFT,2022-11-14,12,Evet,Unknown,0
CUS-101535,1536,Derya Arslan,27,erkek,istanbul,Doktora,Öğrenci,46857,805,8,2708,0,aylik,,2025-12-27,4,Evet,iOS,0
CUS-101171,1172,Elif Şahin,31,Kadın,,Yüksek Lisans,Öğrenci,45478,642,92,3101,2,2 Yıllık,Otomatik Ödeme,2017-10-25,3,Yes,web ,1
CUS-100564,565,Merve Şahin,37,Belirtmek istemiyor,Adana,Y. Lisans,,44828,636,48,2122,1,24 AY,Nakit,2020-08-13,6,Evet,IOS,0
CUS-100157,158,Zeynep Şahin,43,Diğer,ankara ,Y. Lisans,tam zamanli,27864,538,54,1477,0,2 Yıllık,,2022-09-25,4,0,Web,0
CUS-100401,402,Emre Kaya,48,Belirtmek istemiyor,İstanbul,lise,Self-employed,33095,683,,2184,,12 ay,Otomatik Ödeme,2017-01-04,10,Hayır,Web,0
CUS-101857,1858,Burak Çelik,46,Belirtmek istemiyor,Gaziantep,lisans ,,22408,621,111,389,1,1 Yıllık,otomatik odeme,2024-10-27,2,1,web ,0
CUS-100206,207,Burak Çelik,42,Kadın,,Lise,Self-employed,23224,665,22,1624,0,Taahhütsüz,otomatik odeme,2025-06-05,7,Yes,iOS,0
CUS-100301,302,Zeynep Demir,43,Diğer,ankara ,Doktora,Yarı Zamanlı,24350,555,75,2736,0,Taahhütsüz,EFT,2018-03-16,4,Yes,Tablet,0
CUS-101569,1570,Mehmet Yılmaz,54,KADIN,ISTANBUL,Doktora,tam zamanli,46919,422,4,608,1,Aylık,EFT,2023-12-19,6,EVET,iOS,0
CUS-100824,825,Zeynep Aydın,22,Erkek,Gaziantep,lisans ,Part-time,10637,677,39,898,0,Taahhütsüz,Banka Havalesi,2021-10-28,15,0,iOS,1
CUS-101402,1403,Mehmet Arslan,32,Kadın,Adana,Doktora,Tam Zamanlı,26183,549,63,1148,2,12 ay,EFT,2017-09-28,15,1,Tablet,0
CUS-101577,1578,Merve Arslan,38,Male,İstanbul,lisans ,Tam Zamanlı,21647,632,62,179,2,Aylık,otomatik odeme,2022-01-03,2,0,,0
CUS-100376,377,Derya Yılmaz,45,kadın,antalya,Y. Lisans,Emekli,92504,621,88,1347,1,24 AY,Banka Havalesi,2022-11-16,13,No,IOS,0
CUS-102110,2111,Ayşe Yılmaz,37,kadın,Adana,Ön Lisans,Tam Zamanlı,19885,403,56,2531,2,1 Yıllık,otomatik odeme,2019-08-26,2500,hayir,web ,1
CUS-100589,590,Mehmet Aydın,59,kadın,Ankara,Lisans,Self-employed,66379,534,82,1210,3,aylik,otomatik odeme,2019-07-19,1,1,Android,1
CUS-101864,1865,Ali Demir,41,KADIN,İstanbul,lise,İşsiz,32894,,23,663,0,24 AY,PayPal,2025-07-18,11,0,Android,0
CUS-101153,1154,Ali Demir,44,kadın,Bursa,lise,Serbest,38049,791,24,2415,1,Aylık,PayPal,2018-03-18,27,No,Tablet,0
CUS-100517,518,Emre Çelik,24,erkek,Antalya,,Self-employed,32439,614,61,1735,1,,Otomatik Ödeme,2023-11-24,15,EVET,android,0
CUS-100232,233,Emre Arslan,62,Kadın,Konya,Yüksek Lisans,Self-employed,36134,629,106,1068,,,Kredi Kartı,2023-03-07,8,No,Tablet,0
CUS-101237,1238,Derya Çelik,6,kadın,antalya,Bilinmiyor,Emekli,42587,668,49,866,0,,,2025-07-22,,EVET,web ,0
CUS-101735,1736,Ali Çelik,39,Belirtmek istemiyor,Konya,lise,,30350,460,67,808,0,12 ay,EFT,2020-07-07,13,No,android,0
CUS-101315,1316,Elif Demir,29,Erkek,Bursa,Y. Lisans,Tam Zamanlı,18773,651,98,2833,2,24 AY,Kredi Kartı,2019-05-05,,Hayır,Unknown,0
CUS-100618,619,Ali Aydın,25,Erkek,Bursa,Lisans,Serbest,41161,737,109,1886,0,aylik,Kredi Kartı,2024-07-22,3,hayir,Web,0
CUS-101977,1978,Emre Şahin,60,erkek,Unknown,Lisans,Tam Zamanlı,59667,544,82,1531,1,1 Yıllık,,2018-05-23,1,1,Tablet,0
CUS-101580,1581,Elif Yılmaz,51,Erkek,Antalya,Doktora,tam zamanli,73539,725,61,2267,1,Taahhütsüz,PayPal,2017-05-17,2,hayir,Android,0
CUS-101221,1222,Elif Yılmaz,51,Diğer,Unknown,Yüksek Lisans,Tam Zamanlı,37950,528,106,2091,1,12 ay,Banka Havalesi,2022-09-06,11,1,Web,0
CUS-100533,534,Emre Kaya,47,Diğer,Unknown,Lise,Self-employed,86943,663,76,1773,0,Aylık,EFT,2018-10-24,3,Hayır,IOS,0
CUS-100070,71,Ali Öz,37,Male,Unknown,Y. Lisans,Serbest,21738,627,54,1229,0,Aylık,PayPal,2024-09-19,1,No,Android,0
CUS-101557,1558,Merve Aydın,44,Diğer,istanbul,Y. Lisans,Emekli,31930,342,21,1553,1,1 Yıllık,Kredi Kartı,2025-03-09,7,EVET,Tablet,0
CUS-101594,1595,Can Çelik,22,Belirtmek istemiyor,Ankara,Lisans,Serbest,50448,,61,1284,1,Aylık,kredi karti,2025-05-25,4,EVET,Web,0
CUS-101925,1926,Burak Yılmaz,53,kadın,istanbul,Ön Lisans,İşsiz,77438,748,18,310,1,2 Yıllık,EFT,2020-05-10,12,Evet,web ,0
CUS-100909,910,Can Şahin,,Erkek,Gaziantep,,Part-time,95870,723,85,672,5,Aylık,PayPal,2020-02-17,,hayir,web ,1
CUS-101948,1949,Burak Arslan,23,kadın,Izmir,Lise,Emekli,46204,736,56,1785,2,Aylık,Banka Havalesi,2024-10-23,6,0,web ,0
CUS-100809,810,Zeynep Arslan,24,erkek,BURSA,,Part-time,47708,620,11,59,1,,PayPal,2024-03-24,12,No,android,0
CUS-100266,267,Can Aydın,52,erkek,ISTANBUL,Y. Lisans,Tam Zamanlı,47155,634,67,1509,1,Taahhütsüz,PayPal,2022-07-03,5,Yes,Web,0
CUS-101215,1216,Emre Kaya,51,Erkek,ISTANBUL,lisans ,Emekli,57084,662,13,1428,2,Taahhütsüz,Banka Havalesi,2023-03-04,12,,IOS,0
CUS-101447,1448,Ali Kurt,28,Belirtmek istemiyor,Adana,Doktora,Yarı Zamanlı,30020,803,22,219,1,Taahhütsüz,Kredi Kartı,2020-01-19,9,hayir,Tablet,0
CUS-100027,28,Merve Öz,38,Diğer,Gaziantep,Lisans,tam zamanli,107622,719,69,1665,3,2 Yıllık,PayPal,2018-12-05,16,No,Android,1
CUS-101163,1164,Zeynep Aydın,64,erkek,BURSA,Lisans,Self-employed,31896,831,28,1566,2,1 Yıllık,otomatik odeme,2017-03-24,12,Yes,iOS,0
CUS-100425,426,Can Arslan,44,Erkek,Ankara,Lisans,tam zamanli,10816,413,35,2937,3,Taahhütsüz,kredi karti,2018-01-19,8,EVET,IOS,0
CUS-100048,49,Mehmet Arslan,31,Belirtmek istemiyor,Ankara,lisans ,İşsiz,54495,657,72,1985,4,12 ay,PayPal,2020-03-09,,No,IOS,0
CUS-102137,2138,Emre Şahin,37,Male,istanbul,lisans ,Part-time,21600,,60,2330,1,24 AY,PayPal,2021-07-08,11,Yes,android,0
CUS-102035,2036,Merve Şahin,49,Female,İstanbul,,Part-time,9128,722,88,2745,2,24 AY,Banka Havalesi,2017-07-06,,Yes,,0
CUS-101126,1127,Derya Demir,21,Diğer,Izmir,Bilinmiyor,Emekli,12836,651,98,1216,3,12 ay,,2020-09-21,20,EVET,web ,0
CUS-100799,800,Emre Arslan,22,Belirtmek istemiyor,ISTANBUL,Y. Lisans,Yarı Zamanlı,53800,609,30,2815,1,2 Yıllık,Kredi Kartı,2024-11-10,2,1,IOS,0
CUS-100674,675,Ayşe Kaya,39,Belirtmek istemiyor,BURSA,Doktora,Tam Zamanlı,46300,522,100,1481,3,1 Yıllık,Banka Havalesi,2023-01-13,9,No,web ,0
CUS-101220,1221,Derya Koç,31,KADIN,ankara ,Y. Lisans,Yarı Zamanlı,35442,625,103,1049,2,Taahhütsüz,Otomatik Ödeme,2017-12-06,7,0,Tablet,0
CUS-101030,1031,Merve Aydın,42,Kadın,ankara ,Ön Lisans,Self-employed,85532,699,51,1662,1,Taahhütsüz,,2021-05-19,13,,Web,0
CUS-102130,2131,Can Arslan,44,Male,Gaziantep,lise,tam zamanli,39267,508,118,1369,1,1 Yıllık,EFT,2022-07-26,2,Yes,web ,0
CUS-101610,1611,Ayşe Arslan,32,Male,ankara ,Lise,Öğrenci,25512,767,13,1960,1,Taahhütsüz,otomatik odeme,2018-01-28,2,Evet,Tablet,0
CUS-100093,94,Zeynep Öz,47,KADIN,Izmir,lisans ,Tam Zamanlı,,695,12,940,3,2 Yıllık,EFT,2023-02-12,4,1,android,0
CUS-100285,286,Emre Kurt,39,Belirtmek istemiyor,ISTANBUL,Doktora,Part-time,28963,716,35,1922,1,,,2023-07-18,29,hayir,Android,0
CUS-101709,1710,Merve Öz,48,KADIN,İstanbul,Y. Lisans,Yarı Zamanlı,11795,452,26,766,3,Taahhütsüz,PayPal,2023-02-13,2,1,Android,0
CUS-100889,890,Mehmet Aydın,27,Belirtmek istemiyor,Ankara,Y. Lisans,Yarı Zamanlı,21898,666,112,2344,2,12 ay,Nakit,2024-06-25,3,No,iOS,0
CUS-101617,1618,Ali Demir,46,kadın,BURSA,Ön Lisans,İşsiz,7564,625,115,1037,2,1 Yıllık,,2018-06-01,,EVET,web ,0
CUS-100186,187,Merve Çelik,41,Female,Unknown,,Part-time,35435,661,97,2399,2,Aylık,Nakit,2020-09-08,10,No,android,0
CUS-100056,57,Elif Demir,30,Erkek,Adana,,tam zamanli,24083,814,27,,1,aylik,Banka Havalesi,2019-06-07,3,Hayır,Web,0
CUS-101621,1622,Can Şahin,41,kadın,Unknown,lise,tam zamanli,50505,667,88,776,1,12 ay,Kredi Kartı,2022-10-10,3,hayir,android,0
CUS-101545,1546,Emre Kaya,32,Kadın,ankara ,Lise,,89062,654,75,2668,1,24 AY,EFT,2018-06-28,5,EVET,iOS,0
CUS-100437,438,Emre Çelik,43,Erkek,İstanbul,lisans ,Emekli,48457,572,80,2120,3,2 Yıllık,otomatik odeme,2020-06-25,4,Evet,Web,0
CUS-100899,900,Can Arslan,51,Female,Adana,lisans ,Emekli,52674,570,68,1619,0,aylik,PayPal,,22,Hayır,web ,0
CUS-101598,1599,Derya Yılmaz,32,Diğer,İstanbul,Bilinmiyor,Part-time,,,44,1400,0,12 ay,kredi karti,2025-01-14,7,,Tablet,0
CUS-100828,829,Zeynep Öz,12,Kadın,Gaziantep,lisans ,Yarı Zamanlı,59627,582,27,1061,2,24 AY,kredi karti,2019-01-26,9,EVET,web ,0
CUS-101832,1833,Ali Çelik,20,Male,Antalya,Bilinmiyor,Serbest,70507,563,45,2083,0,Taahhütsüz,EFT,2023-12-26,12,,iOS,0
CUS-100305,306,Burak Demir,62,Belirtmek istemiyor,antalya,lise,Self-employed,28934,549,22,2485,2,Taahhütsüz,Nakit,2020-02-10,4,No,Android,1
CUS-100484,485,Elif Aydın,49,kadın,İzmir,Ön Lisans,Tam Zamanlı,,688,102,2722,1,24 AY,Banka Havalesi,2019-06-07,1,Yes,android,0
CUS-100367,368,Emre Arslan,35,Kadın,ankara ,Yüksek Lisans,Self-employed,36092,730,87,1540,1,24 AY,EFT,2023-01-16,14,Hayır,Unknown,0
CUS-101455,1456,Can Aydın,55,KADIN,ISTANBUL,Yüksek Lisans,tam zamanli,16957,582,48,2482,0,24 AY,kredi karti,23/08/2018,8,hayir,web ,0
CUS-100792,793,Derya Aydın,10,Female,Izmir,Lise,Yarı Zamanlı,76576,662,107,970,2,24 AY,Kredi Kartı,2024-03-27,8,Yes,Unknown,0
CUS-102135,2136,Derya Öz,29,KADIN,İstanbul,Yüksek Lisans,Öğrenci,36909,710,28,474,3,12 ay,EFT,2019-07-27,4,,iOS,0
CUS-100286,287,Elif Yılmaz,70,kadın,Konya,lise,Self-employed,17443,688,73,1372,2,1 Yıllık,otomatik odeme,2024-12-26,8,,web ,0
CUS-101270,1271,Burak Kurt,3,Diğer,antalya,,Part-time,33760,696,14,1393,1,Taahhütsüz,kredi karti,2017-12-04,20,hayir,android,1
CUS-102039,2040,Burak Aydın,41,Kadın,Adana,Bilinmiyor,Tam Zamanlı,38940,700,37,525,3,Aylık,Banka Havalesi,2023-12-23,1,Evet,Android,0
CUS-100120,121,Zeynep Aydın,41,erkek,Konya,Bilinmiyor,Tam Zamanlı,62489,699,,2124,1,Aylık,EFT,2023-04-28,6,,Tablet,0
CUS-101721,1722,Burak Koç,25,Kadın,Ankara,Bilinmiyor,Serbest,29333,777,68,1960,4,2 Yıllık,Otomatik Ödeme,2019-11-15,4,No,Web,0
CUS-100821,822,Can Öz,52,Male,Unknown,Doktora,Self-employed,78732,510,95,1636,2,24 AY,EFT,2023-07-28,2,EVET,IOS,0
CUS-101392,1393,Derya Aydın,20,KADIN,İzmir,Bilinmiyor,Öğrenci,22637,627,28,214,0,2 Yıllık,Otomatik Ödeme,2024-10-16,,1,web ,0
CUS-100161,162,Elif Kaya,46,erkek,ISTANBUL,Ön Lisans,İşsiz,13195,639,35,1707,,Taahhütsüz,otomatik odeme,2024-12-06,5,Evet,Unknown,0
CUS-100767,768,Emre Arslan,36,Female,Adana,,İşsiz,81105,551,53,870,0,1 Yıllık,,2020-12-21,6,Yes,Tablet,0
CUS-102096,2097,Merve Koç,48,Belirtmek istemiyor,antalya,Y. Lisans,Öğrenci,26437,646,120,2079,2,aylik,otomatik odeme,not_a_date,,,iOS,0
CUS-100697,698,Can Aydın,31,Kadın,Unknown,Lise,Self-employed,28367,,61,897,4,2 Yıllık,Kredi Kartı,2020-02-26,5,Yes,Web,0
CUS-101845,1846,Zeynep Yılmaz,39,erkek,Antalya,Y. Lisans,İşsiz,38577,783,58,1723,0,1 Yıllık,Banka Havalesi,2025-12-17,7,Hayır,Web,0
CUS-100676,677,Zeynep Kaya,26,Belirtmek istemiyor,İstanbul,Y. Lisans,İşsiz,19235,519,16,50,0,24 AY,Otomatik Ödeme,2018-05-27,2,No,Web,0
CUS-100386,387,Ali Kurt,44,Female,Bursa,Yüksek Lisans,Emekli,35442,692,25,1209,1,1 Yıllık,Kredi Kartı,2020-03-27,4,hayir,Android,0
CUS-100518,519,Merve Öz,,KADIN,Izmir,Y. Lisans,Emekli,21448,698,,430,3,aylik,Nakit,2021-10-28,5,EVET,iOS,1
CUS-100937,938,Derya Arslan,47,Male,Konya,lise,Serbest,96623,721,41,2403,0,12 ay,PayPal,2017-07-22,12,EVET,Unknown,0
CUS-101995,1996,Merve Arslan,29,KADIN,Konya,Bilinmiyor,,88943,661,49,1686,2,12 ay,Otomatik Ödeme,2021-01-28,6,EVET,Android,0
CUS-100980,981,Derya Kaya,45,KADIN,BURSA,,Yarı Zamanlı,,625,109,1357,1,1 Yıllık,PayPal,2025-02-20,5,Hayır,Unknown,0
CUS-101317,1318,Derya Şahin,28,Erkek,İstanbul,Yüksek Lisans,İşsiz,44282,773,58,560,0,aylik,PayPal,2021-01-26,7,Yes,Android,0
CUS-101061,1062,Mehmet Kurt,25,erkek,antalya,Lisans,Tam Zamanlı,25907,770,76,1675,1,1 Yıllık,Nakit,2021-11-12,14,Yes,Tablet,0
CUS-100690,691,Ali Şahin,64,Diğer,İstanbul,Y. Lisans,,19363,717,55,2088,0,2 Yıllık,Nakit,2018-10-19,13,hayir,IOS,0
CUS-100886,887,Merve Demir,45,Diğer,Unknown,Doktora,Yarı Zamanlı,23554,453,40,2033,1,1 Yıllık,Nakit,2023-11-28,5,Hayır,web ,0
CUS-100761,762,Burak Aydın,31,Male,Izmir,Yüksek Lisans,Yarı Zamanlı,46049,632,49,1695,1,24 AY,EFT,2021-06-01,4,Yes,IOS,0
